DEPT,COURSE,CREDITS,COURSE TITLE,COMPONENT,TIME-START,DAYS,ROOM,INSTRUCTOR,MAX-ENRLNT
CSCI,7000,3,Current Tpcs in Computer Sci,LEC,4:30 PM,MW,ECST 1B21,"Kallen-Brown,Jedediah",15
CSCI,7222,3,Tpcs Nonsymbolic AI,LEC,11:00 AM,TTH,SEE DEPT,"Mozer,Michael C",30
CSCI,7412,2,Cog Sci Rsrch Prac 1,PRA,12:00 PM,W,SEE DEPT,"Sumner,Tamara Ruth",15
CSCI,7422,2,Cog Sci Rsrch Prac 2,PRA,12:00 PM,W,SEE DEPT,"Sumner,Tamara Ruth",15
CSCI,7772,1,Tpcs-Cognitive Science,SEM,12:00 PM,F,MUEN D430,"Sumner,Tamara Ruth",15
CVEN,1317,2,Intro to Civil & Environ Engr,LEC,12:30 PM,TTH,ECCR 1B40,"Bielefeldt,Angela R",106
CVEN,2121,3,Analytical Mechanics 1,LEC,8:00 AM,MWF,BESC 180,"Sideris,Petros",120
CVEN,3161,3,Mechanics of Materials 1,LEC,8:00 AM,MWF,ECCR 150,"Hubler,Mija Helena",64
CVEN,3161,3,Mechanics of Materials 1,LAB,2:00 PM,W,ECCE 1B52,"Hubler,Mija Helena",32
CVEN,3161,3,Mechanics of Materials 1,LAB,4:00 PM,W,ECCE 1B52,"Hubler,Mija Helena",32
CVEN,3246,3,Introduction to Construction,LEC,11:00 AM,TTH,ECCR 200,"Morris,Matthew Robert",68
CVEN,3256,3,Construction Equip/Meth,LEC,1:00 PM,MWF,ECCR 105,"Goodrum,Paul M",56
CVEN,3323,3,Hydraulic Engineering,LEC,9:30 AM - 10:45 AM,TTH,ECCR 245,"Neupauer,Roseanna",96
CVEN,3323,3,Hydraulic Engineering,LAB,8:00 AM,W,SEE DEPT,"Neupauer,Roseanna",18
CVEN,3323,3,Hydraulic Engineering,LAB,12:00 PM,W,SEE DEPT,"Neupauer,Roseanna",19
CVEN,3323,3,Hydraulic Engineering,LAB,1:00 PM,W,SEE DEPT,"Neupauer,Roseanna",19
CVEN,3323,3,Hydraulic Engineering,LAB,2:00 PM,W,SEE DEPT,"Neupauer,Roseanna",21
CVEN,3323,3,Hydraulic Engineering,LAB,2:00 PM,TH,SEE DEPT,"Neupauer,Roseanna",19
CVEN,3414,3,Fundamentals Environ Engr,LEC,3:00 PM,MWF,ECCR 200,"Corwin,Christopher Jon",96
CVEN,3525,3,Structural Analysis,LEC,9:00 AM,MWF,ECCR 245,"Corotis,Ross",106
CVEN,3602,3,Transportation Systems,LEC,6:00 PM,TTH,ECCR 200,"Fasching,Christopher J",106
CVEN,3698,3,Engineering Geology,LEC,10:00 AM,MWF,ECCR 105,"Amadei,Bernard",64
CVEN,3698,3,Engineering Geology,LAB,3:00 PM,F,KOBL 210,"Amadei,Bernard",64
CVEN,3708,3,Geotechnical Engineering 1,LEC,12:00 PM,MWF,DUAN G125,"Znidarcic,Dobroslav",68
CVEN,3708,3,Geotechnical Engineering 1,LAB,1:00 PM,M,ECCE 1B53,"Znidarcic,Dobroslav",23
CVEN,3708,3,Geotechnical Engineering 1,LAB,1:00 PM,T,ECCE 1B53,"Znidarcic,Dobroslav",23
CVEN,3708,3,Geotechnical Engineering 1,LAB,1:00 PM,W,ECCE 1B53,"Znidarcic,Dobroslav",22
CVEN,3718,3,Geotechnical Engineering 2,LEC,11:00 AM - 11:50 AM,MWF ECCR 155,,"Regueiro,Rich",48
CVEN,3718,3,Geotechnical Engineering 2,LAB,2:00 PM,F,ECCE 1B53,"Regueiro,Rich",24
CVEN,3718,3,Geotechnical Engineering 2,LAB,4:00 PM,F,ECCE 1B53,"Regueiro,Rich",24
CVEN,4147,3,Civil Engineering Systms,LEC,8:00 AM,TTH,FLMG 102,"Silverstein,Joann",48
CVEN,4161,3,Mechanics of Materials 2,LEC,9:00 AM - 10:15 AM,MW,ECCE 1B41,"Xi,Yunping",49
CVEN,4161,3,Mechanics of Materials 2,LAB,6:00 PM,M,ECCE 1B52,"Xi,Yunping",49
CVEN,4161,3,Mechanics of Materials 2,LAB,6:00 PM,M,ECCE 1B52,"Xi,Yunping",49
CVEN,4323,3,Water Resource Engineering Des,LEC,2:00 PM,TTH,ECCR 118,"Kasprzyk,Joseph R.",27
CVEN,4323,3,Water Resource Engineering Des,LEC,2:00 PM,TTH,ECCR 118,"Kasprzyk,Joseph R.",27
CVEN,4353,3,Groundwater Engineering,LEC,8:00 AM,TTH,ECCR 245,"Neupauer,Roseanna",96
CVEN,4353,3,Groundwater Engineering,LEC,8:00 AM,TTH,ECCR 245,"Neupauer,Roseanna",96
CVEN,4404,3,Water Chemistry,LEC,10:00 AM,MWF,FLMG 157,"Mc Cleskey,Richard Bl",64
CVEN,4404,3,Water Chemistry,LEC,10:00 AM,MWF,FLMG 157,"Mc Cleskey,Richard Bl",64
CVEN,4414,1,Water Chemistry Lab,MLS,3:00 PM,T,SEE DEPT,"Mc Cleskey,Richard Bl",18
CVEN,4414,1,Water Chemistry Lab,MLS,3:00 PM,W,SEE DEPT,"Mc Cleskey,Richard Bl",18
CVEN,4414,1,Water Chemistry Lab,MLS,3:00 PM,TH,SEE DEPT,"Mc Cleskey,Richard Bl",18
CVEN,4414,1,Water Chemistry Lab,MLS,3:00 PM,T,SEE DEPT,"Mc Cleskey,Richard Bl",18
CVEN,4414,1,Water Chemistry Lab,MLS,3:00 PM,W,SEE DEPT,"Mc Cleskey,Richard Bl",18
CVEN,4414,1,Water Chemistry Lab,MLS,3:00 PM,TH,SEE DEPT,"Mc Cleskey,Richard Bl",18
CVEN,4464,3,Env Engr Processes,LEC,9:00 AM,MWF,FLMG 157,"Corwin,Christopher Jon",64
CVEN,4464,3,Env Engr Processes,LEC,9:00 AM,MWF,FLMG 157,"Corwin,Christopher Jon",64
CVEN,4511,3,Intro Finite Elements,LEC,9:30 AM,TTH,ECCR 155,"Regueiro,Rich",40
CVEN,4511,3,Intro Finite Elements,LEC,9:30 AM,TTH,ECCR 155,"Regueiro,Rich",40
CVEN,4525,3,Matrix Structural Analysis,LEC,11:00 AM,TTH,FLMG 104,"Song,Jeong-Hoon",27
CVEN,4525,3,Matrix Structural Analysis,LEC,11:00 AM,TTH,FLMG 104,"Song,Jeong-Hoon",27
CVEN,4554,3,Fundamentals of Air Quality,LEC,2:00 PM,TTH,ECCR 139,"Montoya,Lupita Del Ca",20
CVEN,4554,3,Fundamentals of Air Quality,LEC,2:00 PM,TTH,ECCR 139,"Montoya,Lupita Del Ca",20
CVEN,4555,3,Reinf Concrete Design,LEC,9:30 AM,TTH,ECCR 200,"Hearn,George",96
CVEN,4555,3,Reinf Concrete Design,LEC,9:30 AM,TTH,ECCR 200,"Hearn,George",96
CVEN,4728,3,Foundation Engineering,LEC,11:00 AM,TTH,ECCR 155,"Karimi,Zana",48
CVEN,4728,3,Foundation Engineering,LEC,11:00 AM,TTH,ECCR 155,"Karimi,Zana",48
CVEN,4897,2,Prof Issues Civil Eng,LEC,3:00 PM,W,ECCE 1B41,"Bielefeldt,Angela R",48
CVEN,4897,2,Prof Issues Civil Eng,LEC,3:00 PM,W,ECCE 1B41,"Bielefeldt,Angela R",48
CVEN,4899,4,Civil Engeering Sr Project Des,LEC,3:30 PM - 5:30 PM,TTH,FLMG 156,"Morris,Matthew Robert",48
CVEN,4899,4,Civil Engeering Sr Project Des,LEC,3:30 PM - 5:30 PM,TTH,FLMG 156,"Morris,Matthew Robert",48
CVEN,5111,3,Structural Dynamics,LEC,10:30 AM,WF,ECCE 1B41,"Sideris,Petros",27
CVEN,5111,3,Structural Dynamics,LEC,10:30 AM,WF,ECCE 1B41,"Sideris,Petros",27
CVEN,5147,3,Civil Engineering Systms,LEC,8:00 AM,TTH,FLMG 102,"Silverstein,Joann",48
CVEN,5147,3,Civil Engineering Systms,LEC,8:00 AM,TTH,FLMG 102,"Silverstein,Joann",48
CVEN,5161,3,Advan Mech of Matls I,LEC,9:00 AM,MW,ECCE 1B41,"Xi,Yunping",49
CVEN,5161,3,Advan Mech of Matls I,LAB,6:00 PM,M,ECCE 1B52,"Xi,Yunping",49
CVEN,5161,3,Advan Mech of Matls I,LEC,9:00 AM,MW,ECCE 1B41,"Xi,Yunping",49
CVEN,5161,3,Advan Mech of Matls I,LAB,6:00 PM,M,ECCE 1B52,"Xi,Yunping",49
CVEN,5276,3,Engr Risk Dec Analysis,LEC,9:30 AM,TTH,FLMG 102,"Molenaar,Keith Robert",27
CVEN,5276,3,Engr Risk Dec Analysis,LEC,9:30 AM,TTH,FLMG 102,"Molenaar,Keith Robert",27
CVEN,5286,3,Design Construction Operations,LEC,11:00 AM,MW,ECCE 1B47,"Goodrum,Paul M",25
CVEN,5286,3,Design Construction Operations,LEC,11:00 AM,MW,ECCE 1B47,"Goodrum,Paul M",25
CVEN,5313,3,Environ Fluid Mechanics,LEC,12:30 PM,TTH,ECCE 1B47,"Crimaldi,John",25
CVEN,5313,3,Environ Fluid Mechanics,LEC,12:30 PM,TTH,ECCE 1B47,"Crimaldi,John",25
CVEN,5323,3,Applied Stream Ecology,LEC,8:00 AM,TTH,ECCR 1B08,"Cawley,Kaelin",20
CVEN,5323,3,Applied Stream Ecology,LEC,8:00 AM,TTH,ECCR 1B08,"Cawley,Kaelin",20
CVEN,5333,3,Phys Hydrol/Hydroclimatology,LEC,11:00 AM,TTH,FLMG 156,"Gooseff,Michael Nikola",20
CVEN,5333,3,Phys Hydrol/Hydroclimatology,LEC,11:00 AM,TTH,FLMG 156,"Gooseff,Michael Nikola",20
CVEN,5353,3,Groundwater Hydrology,LEC,8:00 AM,TTH,ECCR 245,"Neupauer,Roseanna",96
CVEN,5353,3,Groundwater Hydrology,LEC,8:00 AM,TTH,ECCR 245,"Neupauer,Roseanna",96
CVEN,5404,3,Water Chemistry,LEC,9:30 AM,TTH,ECCE 1B41,"Ryan,Joseph N",27
CVEN,5404,3,Water Chemistry,LEC,9:30 AM,TTH,ECCE 1B41,"Ryan,Joseph N",27
CVEN,5423,3,Water Resources Engineering,LEC,2:00 PM - 3:15 PM,TTH,ECCR 118,"Kasprzyk,Joseph R.",27
CVEN,5423,3,Water Resources Engineering,LEC,2:00 PM - 3:15 PM,TTH,ECCR 118,"Kasprzyk,Joseph R.",27
CVEN,5554,3,Fundamentals of Air Quality,LEC,2:00 PM - 3:15 PM,TTH,ECCR 139,"Montoya,Lupita Del Ca",20
CVEN,5554,3,Fundamentals of Air Quality,LEC,2:00 PM - 3:15 PM,TTH,ECCR 139,"Montoya,Lupita Del Ca",20
CVEN,5575,3,Adv Topics in Steel,LEC,3:30 PM - 4:45 PM,TTH,ECCR 155,"Hearn,George",27
CVEN,5575,3,Adv Topics in Steel,LEC,3:30 PM - 4:45 PM,TTH,ECCR 155,"Hearn,George",27
CVEN,5584,3,Water Prof: Financial & Mgmt,LEC,3:30 PM - 6:15 PM,W,ECCS 1B14,"Kuchenrither,R D",30
CVEN,5584,3,Water Prof: Financial & Mgmt,LEC,,,Distance Secti,"Kuchenrither,R D",30
CVEN,5584,3,Water Prof: Financial & Mgmt,LEC,3:30 PM - 6:15 PM,W,ECCS 1B14,"Kuchenrither,R D",30
CVEN,5584,3,Water Prof: Financial & Mgmt,LEC,,,Distance Secti,"Kuchenrither,R D",30
CVEN,5708,3,Soil Mechanics,LEC,8:00 AM - 9:15 AM,TTH,ECCR 139,"Znidarcic,Dobroslav",27
CVEN,5708,3,Soil Mechanics,LEC,8:00 AM - 9:15 AM,TTH,ECCR 139,"Znidarcic,Dobroslav",27
CVEN,5728,3,Foundation Engineering,LEC,11:00 AM - 12:15 PM,TTH,ECCR 155,"Karimi,Zana",48
CVEN,5728,3,Foundation Engineering,LEC,11:00 AM - 12:15 PM,TTH,ECCR 155,"Karimi,Zana",48
CVEN,5798,3,Dynamics of Soils/Found,LEC,3:30 PM - 4:45 PM,TTH,ECCR 139,"Pak,Ronald Y",20
CVEN,5798,3,Dynamics of Soils/Found,LEC,3:30 PM - 4:45 PM,TTH,ECCR 139,"Pak,Ronald Y",20
CVEN,5830,3,Special Topics,LEC,3:30 PM - 4:45 PM,TTH,ECCE 1B41,"Srubar III,Wilfred V.",27
CVEN,5830,3,Special Topics,LEC,9:30 AM,TTH,ECCR 135,"Zhai,Zhiqiang",27
CVEN,5830,3,Special Topics,LEC,9:30 AM,TTH,ECCR 135,"Beamer IV,Charles Wal",27
CVEN,5830,3,Special Topics,LEC,9:30 AM,TTH,ECCR 135,"Krarti,Moncef",27
CVEN,5830,3,Special Topics,LEC,11:00 AM,TTH,ECCE 1B41,"Henze,Gregor P",30
CVEN,5830,3,Special Topics,LEC,12:30 PM,TTH,ECCR 118,"Krarti,Moncef",27
CVEN,5830,3,Special Topics,LEC,3:30 PM - 4:45 PM,TTH,ECCE 1B41,"Srubar III,Wilfred V.",27
CVEN,5830,3,Special Topics,LEC,9:30 AM,TTH,ECCR 135,"Zhai,Zhiqiang",27
CVEN,5830,3,Special Topics,LEC,9:30 AM,TTH,ECCR 135,"Beamer IV,Charles Wal",27
CVEN,5830,3,Special Topics,LEC,9:30 AM,TTH,ECCR 135,"Krarti,Moncef",27
CVEN,5830,3,Special Topics,LEC,11:00 AM,TTH,ECCE 1B41,"Henze,Gregor P",30
CVEN,5830,3,Special Topics,LEC,12:30 PM,TTH,ECCR 118,"Krarti,Moncef",27
CVEN,5836,3,Special Topics,LEC,12:30 PM,TTH,ECCE 1B41,"Morris,Matthew Robert",27
CVEN,5836,3,Special Topics,LEC,12:30 PM,TTH,ECCE 1B41,"Morris,Matthew Robert",27
CVEN,5919,3,Sustainable Comm Dvlp 1,LEC,3:30 PM,TTH,ECCR 135,"Klees,Rita Claire",27
CVEN,5919,3,Sustainable Comm Dvlp 1,LEC,3:30 PM,TTH,ECCR 135,"Klees,Rita Claire",27
CVEN,5969,3,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Klees,Rita Claire",15
CVEN,5969,3,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Linden,Karl G.",15
CVEN,5969,3-Jan,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Linden,Karl G.",5
CVEN,5969,3-Jan,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Klees,Rita Claire",5
CVEN,5969,1,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Linden,Karl G.",5
CVEN,5969,1,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Klees,Rita Claire",5
CVEN,5969,3,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Klees,Rita Claire",15
CVEN,5969,3,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Linden,Karl G.",15
CVEN,5969,3-Jan,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Linden,Karl G.",5
CVEN,5969,3-Jan,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Klees,Rita Claire",5
CVEN,5969,1,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Linden,Karl G.",5
CVEN,5969,1,"Water, Sanitation, and Hygiene",LEC,10:30 AM,M,ECCE 1B41,"Klees,Rita Claire",5
CVEN,6393,1,Water Resources Seminar,SEM,11:00 AM,W,KOBL 210,"Balaji,Rajagopalan",49
CVEN,6393,1,Water Resources Seminar,SEM,11:00 AM,W,KOBL 210,"Balaji,Rajagopalan",49
CVEN,6831,3,Special Topics,LEC,2:00 PM,TTH,ECCE 1B41,"Song,Jeong-Hoon",27
CVEN,6831,3,Special Topics,LEC,2:00 PM,TTH,ECCE 1B41,"Song,Jeong-Hoon",27
CVEN,6833,3,Special Topics,LEC,11:00 AM - 12:15 PM,TTH,ECCR 139,"Balaji,Rajagopalan",25
CVEN,6833,3,Special Topics,LEC,11:00 AM - 12:15 PM,TTH,ECCR 139,"Balaji,Rajagopalan",25
DNCE,1000,2,Begin Contemporary Dance Tech,LEC,12:00 PM,TTH,THTR W350,"Dodson,Rachel Anne",30
DNCE,1000,2,Begin Contemporary Dance Tech,LEC,3:30 PM,TTH,THTR W350,"Irvin,Colt",30
DNCE,1012,2,Dance Production,MLS,3:30 PM,TTH,THTR W150,"Court,Iain Maxwell",25
DNCE,1012,2,Dance Production,MLS,3:30 PM,TTH,THTR W150,"Lane,Constance Irene",25
DNCE,1017,3,Dance and Popular Culture,LEC,9:00 AM,MWF,HLMS 199,"Cox,Bonnie E",90
DNCE,1017,3,Dance and Popular Culture,LEC,2:00 PM,MWF,HALE 230,"Anderson,Bailey",88
DNCE,1017,3,Dance and Popular Culture,LEC,9:30 AM,TTH,LIBY 103,"Hallo,Marissa Leigh",19
DNCE,1027,3,Intro to Dance & Culture,LEC,9:00 AM,MWF,HUMN 135,"Mejia,Donna Leah",70
DNCE,1100,1,Beginning Ballet,STU,8:15 AM,TTH,THTR W350,"Kim,Vivian",30
DNCE,1120,1,Beginning Ballet w/ Experience,STU,2:00 PM,MW,THTR W350,"Conz,Rosely",30
DNCE,1200,1,Beginning Jazz Dance,STU,4:00 PM,TTH,CARL E012,"Benzin,Amanda Marie",40
DNCE,1220,1,Begin Jazz Dance w/Exper,STU,8:15 AM,TTH,CARL E012,"Williams,Arneshia",40
DNCE,1301,2,Hip-Hop Dance Technique 1,LEC,12:00 PM,MW,CARL E012,"Southall,Lawrence Tod",40
DNCE,1301,2,Hip-Hop Dance Technique 1,LAB,12:30 PM,MW,CARL E012,"Southall,Lawrence Tod",40
DNCE,1301,2,Hip-Hop Dance Technique 1,LEC,1:30 PM,MW,CARL E012,"Southall,Lawrence Tod",40
DNCE,1908,1,Freshman Dance Seminar,STU,12:00 PM,TTH,THTR W150,"Randall,Erika Anne",30
DNCE,2021,2,Major Technique,STU,10:00 AM,M-F,THTR W150,"Mason,Gesel",30
DNCE,2501,2,African Dance,LEC,1:45 PM - 3:15 PM,MW,THTR W150,"Sowah,Nii Armah",48
DNCE,2501,2,African Dance,LEC,3:30 PM - 5:00 PM,TTH,LIBY 05E,"Mensah,Maputo",19
DNCE,2501,2,African Dance,LEC,1:45 PM - 3:15 PM,MW,THTR W150,"Sowah,Nii Armah",48
DNCE,2501,2,African Dance,LEC,3:30 PM - 5:00 PM,TTH,LIBY 05E,"Mensah,Maputo",19
DNCE,3014,2,Rhythmic Skills for Dancers,LEC,8:30 AM - 9:45 AM,MW,THTR W325,"Manno,Jesse John",22
DNCE,3014,2,Rhythmic Skills for Dancers,LEC,8:30 AM - 9:45 AM,MW,THTR W325,"Manno,Jesse John",22
DNCE,3035,1,Production Practicum,PRA,,TBA,SEE DEPT,"Court,Iain Maxwell",20
DNCE,3035,1,Production Practicum,PRA,12:00 PM - 3:00 PM,F,THTR W150,"Court,Iain Maxwell",20
DNCE,3035,1,Production Practicum,PRA,3:00 PM - 6:00 PM,F,THTR W150,"Court,Iain Maxwell",20
DNCE,3035,1,Production Practicum,PRA,,TBA,SEE DEPT,"Court,Iain Maxwell",20
DNCE,3035,1,Production Practicum,PRA,12:00 PM - 3:00 PM,F,THTR W150,"Court,Iain Maxwell",20
DNCE,3035,1,Production Practicum,PRA,3:00 PM - 6:00 PM,F,THTR W150,"Court,Iain Maxwell",20
DNCE,3041,2,Major Technique,STU,10:00 AM - 11:30 AM,M-F,CARL E012,"Changeux,Ricardo",30
DNCE,3041,2,Major Technique,STU,10:00 AM - 11:30 AM,M-F,CARL E012,"Changeux,Ricardo",30
DNCE,3161,1,Intermediate Ballet,STU,12:00 PM - 1:30 PM,MW,THTR W350,"Randall,Erika Anne",22
DNCE,3161,1,Intermediate Ballet,STU,12:00 PM - 1:30 PM,MW,THTR W350,"Randall,Erika Anne",22
DNCE,3601,2,Alexander Technique,LEC,12:00 PM - 1:30 PM,T,THTR W325,"Diachenko,Nada",8
DNCE,3601,2,Alexander Technique,LAB,2:00 PM - 4:00 PM,T,THTR W325,"Diachenko,Nada",4
DNCE,3601,2,Alexander Technique,LAB,12:00 PM - 2:00 PM,TH,THTR W325,"Diachenko,Nada",4
DNCE,3601,2,Alexander Technique,LEC,12:00 PM - 1:30 PM,T,THTR W325,"Diachenko,Nada",8
DNCE,3601,2,Alexander Technique,LAB,2:00 PM - 4:00 PM,T,THTR W325,"Diachenko,Nada",4
DNCE,3601,2,Alexander Technique,LAB,12:00 PM - 2:00 PM,TH,THTR W325,"Diachenko,Nada",4
DNCE,4012,1,Concert Production,SEM,3:30 PM - 5:30 PM,W,THTR W325,"Court,Iain Maxwell",5
DNCE,4012,1,Concert Production,SEM,3:30 PM - 5:30 PM,W,THTR W325,"Court,Iain Maxwell",5
DNCE,4017,3,History/Philosophy Dance,LEC,2:00 PM - 2:50 PM,MW,HLMS 199,"Randall,Erika Anne",82
DNCE,4017,3,History/Philosophy Dance,LEC,2:00 PM - 2:50 PM,MW,HLMS 199,"Randall,Erika Anne",82
DNCE,4047,3,Hip-Hop Dance History,LEC,10:00 AM,MW,THTR C342,"Southall,Lawrence Tod",15
DNCE,4047,3,Hip-Hop Dance History,LEC,10:00 AM,MW,THTR C342,"Southall,Lawrence Tod",15
DNCE,4053,3,Advance Dance Composition,LEC,3:30 PM,MW,THTR W150,"Mason,Gesel",8
DNCE,4053,3,Advance Dance Composition,LEC,3:30 PM,MW,THTR W150,"Mason,Gesel",8
DNCE,5001,2,Graduate Technique,STU,10:00 AM,M-F,THTR W150,"Mason,Gesel",10
DNCE,5001,2,Graduate Technique,STU,10:00 AM,M-F,CARL E012,"Changeux,Ricardo",10
DNCE,5001,2,Graduate Technique,STU,10:00 AM,M-F,THTR W150,"Mason,Gesel",10
DNCE,5001,2,Graduate Technique,STU,10:00 AM,M-F,CARL E012,"Changeux,Ricardo",10
DNCE,5047,3,Hip-Hop Dance History,LEC,10:00 AM,MW,THTR C342,"Southall,Lawrence Tod",5
DNCE,5047,3,Hip-Hop Dance History,LEC,10:00 AM,MW,THTR C342,"Southall,Lawrence Tod",5
DNCE,5048,4-Jan,Dance and Community Engageme,FLD,1:45 PM,TTH,THTR W150,"Sowah,Nii Armah",8
DNCE,5048,4-Jan,Dance and Community Engageme,FLD,1:45 PM,TTH,THTR W150,"Sowah,Nii Armah",8
DNCE,5053,3,Advance Dance Composition,LEC,3:30 PM,MW,THTR W150,"Mason,Gesel",10
DNCE,5053,3,Advance Dance Composition,LEC,3:30 PM,MW,THTR W150,"Mason,Gesel",10
DNCE,5101,1,Intermediate Grad Ballet,STU,12:00 PM,MW,THTR W350,"Randall,Erika Anne",8
DNCE,5101,1,Intermediate Grad Ballet,STU,12:00 PM,MW,THTR W350,"Randall,Erika Anne",8
DNCE,5601,2,Graduate Alexander,LEC,12:00 PM,T,THTR W325,"Diachenko,Nada",8
DNCE,5601,2,Graduate Alexander,LAB,2:00 PM,T,THTR W325,"Diachenko,Nada",4
DNCE,5601,2,Graduate Alexander,LAB,12:00 PM,TH,THTR W325,"Diachenko,Nada",4
DNCE,5601,2,Graduate Alexander,LEC,12:00 PM,T,THTR W325,"Diachenko,Nada",8
DNCE,5601,2,Graduate Alexander,LAB,2:00 PM,T,THTR W325,"Diachenko,Nada",4
DNCE,5601,2,Graduate Alexander,LAB,12:00 PM,TH,THTR W325,"Diachenko,Nada",4
DNCE 1000,,2,Begin Contemporary Dance Tech,LEC,8:15 AM - 9:45 AM,MW,THTR W150,"Ritchie,Gwen Hunter",40
DNCE 1301,,2,Hip-Hop Dance Technique 1,LAB,2:00 PM,MW,CARL E012,"Southall,Lawrence Tod",40
DNCE 2501,,2,African Dance,LEC,12:00 PM,MW,THTR W150,"Sowah,Nii Armah",48
DNCE 4047,,3,Hip-Hop Dance History,LEC,8:00 AM - 9:15 AM,TTH,THTR C340,"Ellsworth,Michelle",28
DNCE 4047,,3,Hip-Hop Dance History,LEC,8:00 AM - 9:15 AM,TTH,THTR C340,"Ellsworth,Michelle",28
DNCE 4061,,2,Major Technique,STU,10:00 AM - 11:30 AM,M-F,THTR W350,"Mejia,Donna Leah",25
DNCE 4061,,2,Major Technique,STU,10:00 AM - 11:30 AM,M-F,THTR W350,"Mejia,Donna Leah",25
DNCE 5047,,3,Hip-Hop Dance History,LEC,8:00 AM - 9:15 AM,TTH,THTR C340,"Geary,Ondine",4
DNCE 5047,,3,Hip-Hop Dance History,LEC,8:00 AM - 9:15 AM,TTH,THTR C340,"Geary,Ondine",4
EBIO,1030,3,Biology-Human Approach 1,LEC,9:30 AM,TTH,RAMY C250,"Cundiff,Milford Fields",190
EBIO,1030,3,Biology-Human Approach 1,LEC,12:30 PM,TTH,RAMY C250,"Cundiff,Milford Fields",190
EBIO,1030,3,Biology-Human Approach 1,LEC,12:30 PM,TTH,LIBR N424A,"Buchwald,Robert",15
EBIO,1030,3,Biology-Human Approach 1,LEC,9:30 AM,TTH,RAMY C250,"Cundiff,Milford Fields",190
EBIO,1030,3,Biology-Human Approach 1,LEC,12:30 PM,TTH,RAMY C250,"Cundiff,Milford Fields",190
EBIO,1030,3,Biology-Human Approach 1,LEC,12:30 PM,TTH,LIBR N424A,"Buchwald,Robert",15
EBIO,1050,1,Biol-Human Approach Lab,MLS,8:00 AM,M,RAMY N1B36,"Basey,John M",18
EBIO,1050,1,Biol-Human Approach Lab,MLS,10:00 AM,M,RAMY N1B36,"Basey,John M",18
EBIO,1050,1,Biol-Human Approach Lab,MLS,2:00 PM,M,RAMY N1B36,"Basey,John M",18
EBIO,1050,1,Biol-Human Approach Lab,MLS,8:00 AM,T,RAMY N1B36,"Basey,John M",18
EBIO,1050,1,Biol-Human Approach Lab,MLS,10:00 AM,T,RAMY N1B36,"Basey,John M",18
EBIO,1050,1,Biol-Human Approach Lab,MLS,12:00 PM,T,RAMY N1B36,"Basey,John M",9
EBIO,1050,1,Biol-Human Approach Lab,MLS,12:00 PM,M,RAMY N1B36,"Basey,John M",18
EBIO,1050,1,Biol-Human Approach Lab,MLS,8:00 AM,M,RAMY N1B36,"Basey,John M",18
EBIO,1050,1,Biol-Human Approach Lab,MLS,10:00 AM,M,RAMY N1B36,"Basey,John M",18
EBIO,1050,1,Biol-Human Approach Lab,MLS,2:00 PM,M,RAMY N1B36,"Basey,John M",18
EBIO,1050,1,Biol-Human Approach Lab,MLS,8:00 AM,T,RAMY N1B36,"Basey,John M",18
EBIO,1050,1,Biol-Human Approach Lab,MLS,10:00 AM,T,RAMY N1B36,"Basey,John M",18
EBIO,1050,1,Biol-Human Approach Lab,MLS,12:00 PM,T,RAMY N1B36,"Basey,John M",9
EBIO,1050,1,Biol-Human Approach Lab,MLS,12:00 PM,M,RAMY N1B36,"Basey,John M",18
EBIO,1210,3,General Biology 1,LEC,12:30 PM,TTH,MUEN E050,"Adams,William",390
EBIO,1210,3,General Biology 1,LEC,2:00 PM,TTH,MUEN E050,"Adams,William",390
EBIO,1210,3,General Biology 1,LEC,2:00 PM,TTH,MUEN E050,"Medeiros,Daniel Meule",390
EBIO,1210,3,General Biology 1,LEC,2:00 PM,TTH,MUEN E050,"Sweeney,Derek",390
EBIO,1210,3,General Biology 1,LEC,9:00 AM,M-F,FLMG 265,"Buchwald,Robert",20
EBIO,1210,3,General Biology 1,LEC,10:00 AM,MWF,MUEN E050,"Demmig-Adams,Barbar",390
EBIO,1210,3,General Biology 1,LEC,10:00 AM,MWF,MUEN E050,"Flaxman,Samuel M",390
EBIO,1210,3,General Biology 1,LEC,10:00 AM,MWF,MUEN E050,"Sweeney,Derek",390
EBIO,1210,3,General Biology 1,LEC,11:00 AM - 11:50 AM,MWF MUEN E050,,"Sweeney,Derek",390
EBIO,1210,3,General Biology 1,LEC,11:00 AM,MWF,MUEN E050,"Flaxman,Samuel M",390
